t,E,dt,integrator,sx,sy,vx,vy,ax,ay
1.1099992,3008.6626,0.005,HEUN,500.0,399.94928,0.0,-6.0004816,0.0,258.8748
1.1149992,3002.9624,0.005,HEUN,500.0,399.92252,0.0,-4.499264,0.0,328.07162
1.1199992,3000.238,0.005,HEUN,500.0,399.9041,0.0,-2.7261553,0.0,365.7705
1.1249992,2999.528,0.005,HEUN,500.0,399.89505,0.0,-0.8445864,0.0,370.8953
1.1299992,2999.4482,0.005,HEUN,500.0,399.89548,0.0,0.98316944,0.0,345.10107
1.1349992,2998.7388,0.005,HEUN,500.0,399.9047,0.0,2.6102135,0.0,292.68613
1.1399992,2996.4897,0.005,HEUN,500.0,399.92142,0.0,3.916017,0.0,219.52998
1.1449991,2992.5295,0.005,HEUN,500.0,399.94376,0.0,4.8138094,0.0,133.09654
1.1499991,2987.2993,0.005,HEUN,500.0,399.96948,0.0,5.2564564,0.0,41.440174
1.1549991,2981.6304,0.005,HEUN,500.0,399.99628,0.0,5.237787,0.0,-47.625675
1.1599991,2976.458,0.005,HEUN,500.0,400.02188,0.0,4.7893953,0.0,-126.994606
1.1649991,2972.5017,0.005,HEUN,500.0,400.04425,0.0,3.9759521,0.0,-190.71332
1.1699991,2970.058,0.005,HEUN,500.0,400.06174,0.0,2.8886132,0.0,-234.50404
1.1749991,2968.9778,0.005,HEUN,500.0,400.07324,0.0,1.6348869,0.0,-256.13812
1.1799991,2968.7515,0.005,HEUN,500.0,400.07822,0.0,0.32873,0.0,-255.30391
1.1849991,2968.6965,0.005,HEUN,500.0,400.07666,0.0,-0.9189718,0.0,-233.4799
1.1899991,2968.2317,0.005,HEUN,500.0,400.06915,0.0,-2.0090566,0.0,-193.92102
1.1949991,2966.9841,0.005,HEUN,500.0,400.05667,0.0,-2.8626723,0.0,-140.93384
1.1999991,2964.9353,0.005,HEUN,500.0,400.0406,0.0,-3.4245796,0.0,-79.832535
1.2049991,2962.3408,0.005,HEUN,500.0,400.02246,0.0,-3.6677673,0.0,-16.165228
1.2099991,2959.6265,0.005,HEUN,500.0,400.0039,0.0,-3.593057,0.0,44.68759
1.2149991,2957.2292,0.005,HEUN,500.0,399.9865,0.0,-3.2272763,0.0,97.793915
1.2199991,2955.4688,0.005,HEUN,500.0,399.9716,0.0,-2.620074,0.0,139.44154
1.2249991,2954.4373,0.005,HEUN,500.0,399.96024,0.0,-1.8370063,0.0,166.84242
1.2299991,2954.0298,0.005,HEUN,500.0,399.95312,0.0,-0.954053,0.0,178.77171
1.2349991,2953.9622,0.005,HEUN,500.0,399.9506,0.0,-0.05031687,0.0,175.16508
1.239999,2953.9111,0.005,HEUN,500.0,399.95255,0.0,0.7983489,0.0,157.33913
1.244999,2953.6238,0.005,HEUN,500.0,399.9585,0.0,1.5255063,0.0,127.807274
1.249999,2952.9492,0.005,HEUN,500.0,399.9677,0.0,2.079663,0.0,89.69749
1.254999,2951.9023,0.005,HEUN,500.0,399.97922,0.0,2.42648,0.0,46.722836
1.259999,2950.6235,0.005,HEUN,500.0,399.99194,0.0,2.5510905,0.0,2.6419296
1.264999,2949.332,0.005,HEUN,500.0,400.00473,0.0,2.457557,0.0,-38.73384
1.269999,2948.231,0.005,HEUN,500.0,400.01654,0.0,2.1678553,0.0,-74.23883
1.274999,2947.4534,0.005,HEUN,500.0,400.02646,0.0,1.7187531,0.0,-101.3115
1.279999,2947.0222,0.005,HEUN,500.0,400.03378,0.0,1.1573646,0.0,-118.240395
1.284999,2946.8662,0.005,HEUN,500.0,400.0381,0.0,0.53754985,0.0,-124.31946
1.289999,2946.8472,0.005,HEUN,500.0,400.0392,0.0,-0.08570707,0.0,-119.77319
1.294999,2946.8125,0.005,HEUN,500.0,400.0373,0.0,-0.66105044,0.0,-105.69326
1.299999,2946.6357,0.005,HEUN,500.0,400.03265,0.0,-1.1444354,0.0,-83.78589
1.304999,2946.2698,0.005,HEUN,500.0,400.02588,0.0,-1.5015897,0.0,-56.440826
1.309999,2945.737,0.005,HEUN,500.0,400.01767,0.0,-1.711826,0.0,-26.27358
1.314999,2945.1145,0.005,HEUN,500.0,400.0088,0.0,-1.7676072,0.0,4.07222
1.319999,2944.5044,0.005,HEUN,500.0,400.0,0.0,-1.674174,0.0,32.123318
1.324999,2944.0017,0.005,HEUN,500.0,399.99203,0.0,-1.4492295,0.0,55.67435
1.329999,2943.6633,0.005,HEUN,500.0,399.98547,0.0,-1.1198646,0.0,73.153755
1.334999,2943.4905,0.005,HEUN,500.0,399.98077,0.0,-0.71974885,0.0,83.484566
1.339999,2943.4375,0.005,HEUN,500.0,399.9782,0.0,-0.2862312,0.0,86.249245
1.344999,2943.4363,0.005,HEUN,500.0,399.97784,0.0,0.14259288,0.0,81.7523
1.349999,2943.409,0.005,HEUN,500.0,399.97958,0.0,0.5318798,0.0,70.763466
1.354999,2943.3083,0.005,HEUN,500.0,399.98312,0.0,0.851778,0.0,54.69803
